交易日期,到期日期,履約價,買賣權,成交量,收盤價,結算價,期貨成交量,期貨開盤價,期貨最高價,期貨最低價,期貨收盤價,期貨結算價,到期天數,無風險利率,隱含波動率(結算價),隱含波動率(收盤價)
2014/03/07,2014/09/17,7400.0,put,302,56.0,56.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.1512598766552132,0.1513576684003895
2014/03/07,2014/09/17,7600.0,put,289,76.0,76.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.14198725790828975,0.1420948108307487
2014/03/07,2014/09/17,7800.0,put,542,117.0,117.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.14022665041158872,0.1403496120714748
2014/03/07,2014/09/17,8000.0,put,642,167.0,167.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.1356998746406763,0.1358415883691077
2014/03/07,2014/09/17,8200.0,put,371,226.0,226.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.12821830920713073,0.12838465139495192
2014/03/07,2014/09/17,8400.0,put,225,322.0,322.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.1286409681789774,0.12884252288702155
2014/03/07,2014/09/17,8600.0,call,53,203.0,203.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.1221515059035354,0.1219811605250945
2014/03/07,2014/09/17,8600.0,put,57,429.0,429.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.12524903882661703,0.12549957537762652
2014/03/07,2014/09/17,8800.0,call,57,133.0,133.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.1192829223525219,0.11914117442347091
2014/03/07,2014/09/17,9000.0,call,504,81.0,81.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.11593157927176391,0.1158120185281594
2014/03/07,2014/09/17,9200.0,call,447,46.5,46.5,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.11325023811895871,0.1131477539135385
2014/03/07,2014/09/17,9400.0,call,620,25.0,25.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.11092536732585132,0.11083627087295565
2014/03/07,2014/09/17,9600.0,call,363,13.0,13.0,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.10961586858725601,0.10953704176332117
2014/03/07,2014/09/17,10000.0,call,39,3.5,3.5,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.10989012824077397,0.10982520337497927
2014/03/07,2014/09/17,10800.0,call,297,0.4,0.4,129,8398,8445,8355,8381,8380,194,0.0110499999999999,0.11877886639451182,0.11872735960393875
2014/03/10,2014/09/17,6600.0,put,195,11.0,11.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.17373970108560985,0.17373970108560985
2014/03/10,2014/09/17,6800.0,put,212,17.5,17.5,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.16893558520451765,0.16893558520451765
2014/03/10,2014/09/17,7000.0,put,79,27.0,27.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.16378323924034988,0.16378323924034988
2014/03/10,2014/09/17,7200.0,put,222,39.0,39.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.15664939281032225,0.15664939281032225
2014/03/10,2014/09/17,7400.0,put,85,55.0,55.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.14873553397657605,0.14873553397657605
2014/03/10,2014/09/17,7600.0,put,531,83.0,83.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.14459591071378927,0.14459591071378927
2014/03/10,2014/09/17,7800.0,put,134,122.0,122.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.14042015985421907,0.14042015985421907
2014/03/10,2014/09/17,8000.0,put,52,173.0,173.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.1353993473393056,0.1353993473393056
2014/03/10,2014/09/17,8200.0,put,63,243.0,243.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.13159519373146836,0.13159519373146836
2014/03/10,2014/09/17,8400.0,call,123,286.0,286.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.12894039807258592,0.12894039807258592
2014/03/10,2014/09/17,8400.0,put,626,336.0,336.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.12947571382412512,0.12947571382412512
2014/03/10,2014/09/17,8600.0,call,62,195.0,195.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.1245732423692644,0.1245732423692644
2014/03/10,2014/09/17,8600.0,put,149,449.0,449.0,54,8360,8365,8330,8351,8351,191,0.0110499999999999,0.12736406717773305,0.12736406717773305
